1762,2053,2
2026,2500,1
2731,2744,1
1741,60,1
1154,1240,2
983,2524,2
1423,1092,1
2493,2516,2
1487,2829,2
1931,343,2
648,257,2
1902,1492,2
2907,1829,1
940,495,2
579,96,2
568,622,1
2554,1071,2
996,1867,1
2493,2868,2
1371,2317,1
990,1985,2
1447,180,1
1079,2871,1
1498,1939,2
1460,1835,2
1884,2149,1
1915,2445,1
2322,2461,1
1139,1564,1
904,1614,1
1863,317,2
1582,161,1
1600,1000,1
1778,1318,2
2361,1816,1
2445,1796,1
2161,1899,1
351,1351,2
2484,2499,1
2240,2205,1
1749,879,1
2561,1786,2
1630,1171,2
2614,1019,2
2457,213,2
77,2030,2
499,2936,1
1066,407,2
259,2928,1
1868,1269,2
2075,504,2
1157,957,1
2894,122,1
1390,1681,2
2682,884,1
2502,1559,2
2583,2828,2
1376,2880,1
2647,549,1
1410,2302,2
2553,276,2
922,2387,1
2220,1649,1
1397,74,1
753,2448,1
2518,1072,2
1198,2809,1
755,57,1
1657,1923,1
1388,1373,2
68,867,1
2415,254,1
378,329,1
2021,869,1
751,2883,2
2441,541,1
793,2693,1
2910,124,1
997,2280,2
1196,942,1
2732,2408,1
1703,528,2
118,1103,1
280,1903,2
905,2908,1
153,230,1
2122,1879,1
2754,1583,1
1114,911,1
2868,2901,1
376,2496,1
1381,1523,1
2749,336,2
2874,836,2
2663,670,1
2623,1837,1
912,694,2
2044,752,1
1674,2384,1
1489,2038,1
2923,2773,1
1042,1349,1
1827,28,1
1045,1142,1
420,1157,1
2677,2339,1
408,461,2
955,678,1
1165,2720,1
734,1394,2
42,2637,2
2162,1631,1
1548,1723,1
839,873,1
1437,981,2
2992,2515,2
1755,2193,1
1258,2967,2
2612,2283,1
262,1043,1
98,2521,2
484,2094,1
2870,647,2
2534,624,2
1593,497,1
1555,9,2
276,2658,1
2580,1921,1
2500,1833,2
529,1575,1
1250,2207,1
1952,2297,2
636,1240,1
361,1003,2
284,1422,1
474,2932,2
1285,2249,1
1991,840,1
1918,2298,2
2462,2008,1
221,2627,2
645,2311,2
797,1256,1
2120,1727,1
2100,17,2
367,2194,1
1141,2,2
121,2704,2
1116,133,1
2125,2342,1
2288,2411,2
865,524,2
802,488,1
697,1880,1
915,1404,1
2935,2411,1
1328,459,1
932,174,1
779,156,2
1271,1911,2
428,848,1
255,860,2
982,2424,1
750,2732,2
2316,1759,2
2742,2982,2
725,1780,1
2502,103,2
1636,1189,1
340,138,2
358,854,1
490,1399,1
533,1081,2
523,2933,2
1230,2417,1
1353,804,2
1408,1048,2
2220,882,1
958,1794,2
774,2795,1
1053,2778,2
2288,81,2
551,2586,1
2748,1660,1
2424,1702,2
728,1457,2
86,2472,2
1863,2254,2
288,1382,2
1203,1951,2
1130,1333,2
976,1063,2
2169,1395,1
2545,1610,1
1340,2074,1
377,2417,2
300,2017,1
128,2076,2
1621,2450,2
2743,2622,2
193,1209,2
1438,465,2
225,689,1
1836,2948,1
2156,721,1
437,2853,1
2659,2226,2
2279,856,2
261,389,1
235,2608,1
2312,912,2
1724,2389,2
2882,403,2
1147,2114,1
1989,401,1
2700,1368,1
1044,2612,1
776,2137,1
2902,1560,2
1090,650,2
56,2933,2
807,541,2
1927,1922,1
1588,2179,1
1557,2726,2
1674,1440,1
862,2646,2
1676,1709,2
2753,2789,1
2360,95,1
1912,2740,1
490,162,1
1629,2063,1
1658,1679,1
1387,339,1
2318,345,1
304,240,2
1286,595,2
2208,1627,1
2771,2963,1
2428,2278,1
2597,2899,1
851,1519,2
466,1161,1
2162,1774,2
2609,2332,1
75,1112,2
2519,1536,1
2905,457,2
2019,832,1
2319,2975,2
1525,1389,1
644,1747,1
1877,2508,2
2043,2937,2
1503,1320,1
409,1180,1
627,1734,1
1655,1553,2
102,347,1
1077,2536,1
780,427,2
385,1958,1
2315,93,2
880,1671,1
2739,267,2
1798,2134,1
1610,47,2
2079,870,2
2276,2978,1
2741,2698,1
831,1145,2
2235,1981,2
2138,436,1
2166,2449,1
946,2660,1
2731,583,2
1363,1372,1
1308,460,1
790,877,1
2085,1788,1
2796,2069,2
1914,1847,2
2055,2411,2
292,1496,2
138,1395,1
809,777,1
933,2275,1
1656,2816,1
1767,2413,1
1391,811,1
822,2775,2
2882,2123,1
2087,1871,1
2685,1825,1
1702,921,1
2675,1580,2
364,891,2
1987,1716,1
145,1418,2
2550,2821,1
2110,1866,2
799,2395,1
2878,1792,2
889,437,1
135,2068,2
433,2992,1
212,1226,1
1462,1683,1
1243,1627,2
2308,1431,1
2896,2276,1
613,2148,1
2308,2500,1
1174,1606,1
1567,1102,1
668,2142,1
933,1085,1
1523,438,2
2813,2532,2
2920,120,1
539,1013,1
2537,2028,1
2118,2091,2
341,412,2
2140,1227,2
2001,2132,1
1579,176,2
1227,2264,1
1455,2873,2
2190,1496,1
504,1551,1
2161,2424,2
1518,1898,1
2666,2657,2
138,2003,1
758,307,1
62,524,1
2164,1154,1
501,1000,2
909,737,1
2670,2960,1
841,1767,1
2857,2293,2
885,692,1
1814,136,2
2758,2960,1
111,1939,2
585,2139,1
1067,2475,2
2910,119,1
1645,648,1
593,2484,2
322,2520,1
380,1239,1
551,2007,2
368,2654,2
87,1276,2
1369,644,1
2690,1362,1
1603,40,2
1410,2511,1
615,1665,2
1920,2958,2
2898,2270,1
1534,1679,2
2505,451,2
2186,294,2
354,2761,2
1428,1239,1
2701,2280,1
2210,2889,2
1845,263,2
658,1299,2
2315,507,2
1884,2530,1
151,1452,2
67,290,1
1796,1147,2
671,364,1
437,2273,1
1188,1838,1
366,2799,2
1725,331,1
1187,2124,1
2352,1722,2
1117,1615,1
2747,244,1
269,1336,1
2626,186,2
1020,1800,1
2553,2224,1
225,592,1
1320,394,1
823,1801,2
2386,2952,1
247,1631,2
610,2167,1
2336,268,2
1886,100,1
1803,337,1
62,2329,1
2841,569,1
2980,2361,2
820,1780,2
147,74,2
2076,697,2
2635,1476,1
2390,821,1
900,1509,2
110,1589,1
2133,1166,1
10,2707,2
2708,1975,2
2364,1771,2
562,716,1
2018,2133,1
738,2126,1
1900,2490,1
2182,2503,1
1011,1190,2
76,1815,1
2782,222,1
2614,24,1
1392,1959,1
1341,1674,2
2769,2212,1
2273,271,1
2824,1458,1
1643,1006,2
1795,80,1
2065,2407,2
478,1762,1
1290,2893,2
1995,807,2
2183,246,1
2921,1056,1
651,73,1
2057,1590,1
2208,1111,1
554,2654,1
616,1035,2
2795,2939,2
2562,2000,2
2751,2423,2
1916,1273,2
1127,2651,1
1793,842,1
996,2755,1
1912,2672,1
2085,1304,2
662,1853,2
1716,2321,1
474,129,2
574,216,1
1162,2805,1
1877,2821,2
2474,2763,1
95,1464,2
2851,1104,1
791,770,1
1561,1073,1
360,1296,2
1208,2218,2
2631,331,1
2920,1738,2
2681,2739,1
1589,208,2
1084,879,1
984,2335,1
2040,1630,1
2895,2490,2
654,2736,1
2873,1102,2
2042,217,1
1756,2993,1
1079,1661,1
1108,142,2
266,660,1
2899,2635,2
869,2088,2
2600,2442,1
1308,1831,1
1863,108,2
2586,1206,2
2472,2243,1
1773,1994,2
1284,461,1
2989,152,1
144,561,1
2971,1787,2
1313,388,2
120,442,1
1821,1653,2
1471,1724,2
1819,2707,1
883,1445,2
1420,482,1
1578,2770,2
2818,553,2
1284,764,1
1488,2004,2
2431,1990,1
480,996,2
1215,1439,1
1197,317,1
966,1511,2
970,2363,1
475,2052,2
1374,774,1
872,16,2
2515,968,1
564,775,1
1155,795,1
2018,2844,1
2571,2680,1
2114,2759,1
316,177,1
1149,1232,2
2630,1292,1
1459,1292,1
740,2929,2
2627,991,1
557,1169,1
128,1818,2
473,1638,1
2659,2015,1
684,922,2
1153,2207,1
1089,1715,2
1447,2820,1
1445,1189,2
766,2570,2
2318,2177,1
2662,356,2
2531,2852,2
1899,2981,1
31,2743,1
329,1424,2
662,1845,2
2645,19,1
49,757,1
2374,1322,1
1597,1559,1
238,1729,2
2516,2846,2
1284,1079,1
167,2089,1
1521,805,1
2617,311,1
452,1238,2
1220,350,2
817,13,1
618,606,1
2664,1993,2
2244,2096,2
20,602,2
1120,1009,1
1860,1341,1
1286,1157,1
203,2494,1
2095,348,2
2862,2489,2
2384,90,1
2943,1764,2
2610,1315,1
2727,6,2
1534,139,2
2290,1904,1
1135,1937,1
2470,428,2
1518,976,1
743,604,1
1693,169,1
454,969,1
2332,85,1
1222,247,1
2195,455,1
2926,1684,1
1696,2774,2
2552,591,1
21,2222,2
353,2773,2
2966,2984,2
1977,546,2
1343,422,1
1855,2046,2
418,2566,1
2549,1406,2
62,1045,1
1910,1553,2
2131,439,2
2491,1001,2
1245,2066,2
2476,1474,1
1959,1118,1
1690,1844,1
1112,2887,1
1545,1353,1
12,1918,1
1653,674,2
2855,108,1
1055,598,1
2437,1777,1
1663,1958,1
2674,1923,1
613,273,1
2355,52,2
452,2401,1
577,874,2
1748,1732,1
2080,1284,1
2547,945,1
66,1581,2
947,895,1
1931,706,2
2876,2899,1
1113,295,1
841,2621,1
2878,1638,2
1558,871,1
786,205,2
245,1752,1
793,2557,1
2847,1529,1
1670,945,1
772,1592,2
1342,549,2
1581,1525,1
1376,605,1
777,2670,1
793,2058,1
250,335,1
999,2233,1
2702,267,1
2439,1649,2
875,154,1
1225,2025,1
2439,938,2
2913,104,1
141,414,2
490,2684,1
1865,1981,2
1861,2358,2
1099,1094,2
1689,1602,1
2960,2482,1
249,1694,2
351,2134,2
992,2059,2
2070,2794,2
2970,1126,2
1747,2338,2
979,2739,1
1976,46,1
792,767,1
2568,2745,2
1604,2197,2
1484,978,1
700,1798,1
2536,2255,2
2051,581,1
1039,2423,1
753,293,2
637,2782,1
2524,392,2
413,1683,1
387,780,2
1303,2987,1
582,2230,1
899,2648,2
517,1550,1
2917,395,2
2890,535,2
1572,635,2
2371,1987,2
1269,2357,1
1415,1770,1
170,7,2
749,1460,1
115,2418,2
2175,20,1
2128,32,2
1577,2017,2
2203,1538,2
184,2092,1
1798,569,1
2636,1358,1
651,2316,1
1303,450,1
1570,2198,1
2369,2828,2
175,2378,2
2788,1757,2
2330,1294,1
376,1622,1
818,495,1
627,644,1
732,2938,2
1678,158,1
243,1913,1
1662,1232,2
68,1814,1
1482,2547,1
447,318,2
2991,743,2
549,664,1
2754,1900,2
357,2829,1
2871,103,1
2176,1330,1
1675,2129,1
2552,2705,2
1734,1644,1
2003,358,2
974,88,1
2979,2649,2
2596,2915,2
2852,374,2
2607,2768,1
2295,2436,2
1592,817,1
2629,628,1
991,443,2
85,1111,2
2326,2024,1
517,1380,1
895,1133,1
1544,234,2
2409,246,1
39,616,2
2240,1059,1
183,2048,1
729,1132,2
2766,2776,2
1583,460,2
2114,2331,2
878,1462,1
1843,857,1
1425,676,1
799,1544,1
83,641,1
468,2097,1
2898,2719,1
2230,1657,2
1237,887,1
6,1183,1
1381,2909,1
2449,771,1
844,1779,2
2171,380,1
1571,1087,1
657,212,2
2438,2679,1
1034,2442,1
1378,1977,1
218,2761,2
2416,2350,2
1007,545,1
228,2528,2
939,2867,1
265,1958,1
2567,2403,1
2392,2752,1
944,1275,1
1236,1438,1
2025,1444,2
1425,1808,2
1755,1269,1

207,1144,2
229,2804,1
1769,2084,2
2716,590,1
2898,603,1
1435,2962,1
2385,1549,1
1414,2856,1
814,367,2
1151,1779,1

238,1750,1
1155,71,1
2452,468,1
2559,119,1
1807,800,2
1126,2219,1
563,2102,1
912,2030,2
2416,233,2
350,2421,2
2584,2155,1
756,1174,2
2665,2933,2
2945,1896,1
2581,1782,1
449,2663,2
408,653,2
126,1716,1
2754,1008,2
2273,1104,1
2209,62,1
1517,89,1
18,316,2
846,496,1
1318,337,1
1217,272,1
1012,2480,1
2337,1332,1
279,1207,2
2054,1128,1
642,2729,2
313,858,1
2401,1466,1
1091,1028,2
2206,592,2
1475,2986,1
1712,131,1
2177,2320,1
2699,1133,1
2453,699,2
580,649,1
577,1372,1
2741,1086,2
2510,2405,2
2384,1731,1
1161,859,1
900,868,2
1875,1307,2
1975,1848,1
2543,2328,2
2651,2893,2
1396,1347,1
1550,1338,1
2510,2282,2
2373,2631,1
908,2685,1
2410,381,1
700,2782,1
198,1273,1
2427,669,1
541,1566,1
2708,997,1
270,1759,1
288,1424,1
758,125,1
730,1517,2
1507,1277,1
1404,296,2
1608,2226,2
1816,2659,1
2531,43,1
2018,2011,1
1229,1208,1
2190,2678,1
527,2336,1
157,1316,1
1120,2126,2
827,2022,2
297,1982,1
2734,2365,1
2669,2404,1
1997,1046,1
2742,1637,2
1017,2471,1
1045,208,1
1784,2912,2
2772,1123,1
1780,194,2
108,1463,2
1457,2546,1
2727,1761,1
1921,844,1
271,924,2
2956,175,2
340,68,2
2868,2381,1
1696,2940,2
857,297,2
2955,1321,1
1241,1593,2
253,2390,2
934,2648,1
2393,2403,1
1331,230,2
2444,1580,1
33,1459,1
2123,1249,1
2357,1480,1
2191,133,1
252,1661,1
13,2096,1
2258,1425,2
2297,2555,1
356,838,1
542,750,1
1873,2677,1
2286,2552,1
2106,242,2
2777,1784,1
1419,1383,2
8,220,1
423,330,1
1653,1394,2
2215,2247,2
104,633,1
2170,963,1
1695,1481,1
2275,2025,1
961,159,1
2775,2450,1
2810,2317,1
1526,2937,1
2095,281,1
1160,2483,1
96,1454,2
2952,2550,2
626,1992,2
2567,464,1
17,2205,2
1516,2939,2
2949,174,1
524,2740,2
1001,133,1
61,572,2
1618,1915,2
2839,1684,2
1145,1449,1
2037,181,2
14,15,1
2063,894,1
1573,763,1
2578,2955,1
1197,294,2
399,1298,1
2216,2223,1
2641,1826,2
1193,1104,1
1071,1892,1
1573,2476,1
2036,1578,1
692,2534,1
1553,1680,1
702,70,1
2239,2326,2
1232,1907,1
1352,590,1
1904,2429,1
1907,186,1
845,2984,2
1622,414,2
536,493,2
1699,1906,1
775,1882,1
839,2126,1
2248,2546,2
2640,1523,1
1908,978,1
2058,554,2
1052,218,1
2015,798,1
1203,2121,2
1263,564,2
422,1820,1
1735,226,1
2057,552,1
44,462,2
2077,677,1
1680,1927,2
117,1552,1
2380,1177,1
2341,2418,2
679,2760,1
359,3,2
69,851,1
230,1849,2
2799,2713,1
2882,1749,2
2689,2079,1
132,2706,2
2826,2292,1
68,1704,1
1758,972,1
1018,988,1
2770,1814,1
2295,1733,1
2851,156,1
1828,749,2
2071,1374,2
2966,1435,2
2540,2746,1
391,514,1
2007,464,1
597,2111,2
820,547,2
859,230,1
2083,1648,2
2541,1901,1
735,424,1
2030,1185,1
1296,1276,2
1591,2165,1
484,2072,1
921,1348,1
1576,2012,2
1124,2359,1
1253,878,2
1170,300,1
26,1179,1
1748,2704,1
1687,1091,2
2806,1569,1
449,2444,2
1687,2368,2
1696,85,1
965,950,1
2485,237,2
2440,1798,2
493,2064,1
432,2234,1
1383,2839,1
1305,1538,1
1335,1380,1
1794,1949,1
2285,700,2
2513,1044,2
2846,1106,1
2906,2777,2
1070,1822,1
536,6,2
1477,2317,2
1807,750,2
726,239,1
1729,32,1
2959,2570,2
2129,1242,2
2124,645,2
750,2033,1
2434,863,1
2049,1590,2
2379,2512,1
2926,189,1
669,323,2
2115,2398,2
1531,2548,1
982,1187,1
437,703,1
141,1800,1
1354,1094,2
22,1781,1
2915,1760,2
410,600,1
2840,2443,2
152,1437,2
304,421,2
661,115,1
2822,773,1
2305,589,1
903,666,1
252,2366,1
1099,852,2
2524,1600,2
1613,864,1
561,784,1
2715,1,1
2504,1229,1
176,2025,1
32,972,2
357,106,2
2931,2376,2
1898,1833,1
296,823,1
2100,1633,2
1625,1491,1
2173,15,2
1992,482,1
37,1227,1
2324,960,1
28,2563,2
2429,2620,2
1916,2600,2
2045,2721,2
1411,2325,2
2415,1235,2
2042,282,1
2621,1315,2
258,2073,1
2198,2876,1
2523,2566,1
1136,2395,1
36,843,1
1130,2759,1
675,509,1
266,2754,2
863,1955,1
166,601,2
2475,1436,1
2680,2442,1
2571,1058,1
1350,168,1
2016,1032,2
2812,2589,2
2578,1110,1
122,2157,2
838,562,2
1006,2422,2
2444,1252,1
2,1677,1
1015,2900,2
1660,692,2
2784,1660,2
1745,2376,2
1521,1334,2
1953,492,1
1499,352,1
620,2505,1
763,1309,2
2518,1333,2
1254,1181,1
556,1289,2
2764,1480,2
506,665,2
2942,2419,2
2291,2575,2
2385,2771,2
2046,1261,1
1727,298,2
2804,510,2
1317,2740,1
711,1558,1
2961,1053,2
368,930,2
1003,717,2
2108,835,2
2406,1919,2
2613,855,2
2777,2593,1
2912,742,1
2494,2210,1
600,2090,1
1417,1999,2
2237,1541,2
2753,633,1
544,1356,1
253,2638,2
680,1133,1
2691,599,2
1728,1148,2
2616,1787,1
885,567,1
2482,430,2
2751,2228,1
1014,471,2
302,2611,1
2264,936,2
1357,733,1
1509,2059,1
186,250,2
1454,2379,1
2881,489,1
1924,2379,1
948,2569,1
1737,2107,2
1206,1156,2
931,2031,1
2902,1442,2
1316,550,2
2083,2610,1
2104,985,1
2843,1869,2
630,1327,1
1052,1650,1
610,821,1
1560,1635,1
1124,2242,1
2010,177,2
1981,684,2
2836,2525,2
2169,2787,1
889,2062,1
734,2757,2
467,1137,2
2433,2889,2
31,2890,2
265,1751,2
2348,2981,1
1346,1978,1
2964,1370,1
272,1667,1
683,1239,2
1775,1870,1
893,1961,2
340,1535,2
1886,2979,1
705,1778,1
2811,2255,2
2470,686,1
2763,473,2
2824,1197,1
2051,938,2
2081,211,1
1834,59,1
81,1327,2
2555,653,1
1932,2269,1
526,2452,1
2856,159,2
2353,1963,1
2289,315,1
2879,106,2
1980,638,2
66,2405,2
1723,759,1
324,2022,2
2397,454,1
802,2488,1
2259,171,1
888,1781,2
2400,1986,2
828,1030,2
413,244,1
1008,104,1
314,603,1
1047,514,1
608,50,2
126,1619,1
2533,968,2
1604,655,2
1323,545,1
2939,1421,1
328,2489,2
2712,704,1
2355,819,2
496,1707,2
927,200,1
1225,2101,2
225,1387,2
2070,1771,2
1596,840,1
2862,1623,2
369,2880,1
356,2581,2
2001,2344,1
2274,4,2
1569,2848,1
662,2447,2
2968,1413,1
62,1041,1
2103,487,2
2252,915,1
629,1808,2
451,2183,2
363,2160,1
580,86,1
2820,350,1
1905,2894,2
2313,362,1
2529,2159,1
2368,1728,2
1855,2922,2
1118,27,2
2487,2801,1
775,425,2
2694,1151,1
796,417,2
2959,511,2
1415,1508,2
405,1469,2
487,1546,2
1768,1936,2
1705,1166,2
2876,2187,2
1153,1459,1
1838,2287,1
2306,2711,2
336,260,2
569,1549,1
1364,537,2
2096,1192,1
2697,2949,2
1641,1210,2
350,1425,2
2252,1505,2
1588,1322,1
1765,1020,1
1508,2380,1
1948,908,1
2030,1811,1
809,2896,1
1237,671,1
2588,1959,1
2179,123,1
1125,1060,1
1627,2121,1
2167,1956,1
955,1983,1
718,394,1
209,172,1
1758,2370,1
2511,2921,2
1997,2961,1
1955,2673,1
2311,2792,1
153,2930,1
601,1970,1
2738,1812,1
2201,2527,1
892,191,2
1954,553,2
987,1350,2
2177,299,1
486,24,1
1290,2213,2
1650,59,2
155,967,2
736,2919,2
694,2665,1
2173,2833,1
2272,986,1
2474,482,1
249,2965,2
1467,1997,1
343,2563,2
584,874,1
667,373,1
1074,2985,1
2718,1539,1
798,1140,2
939,2537,1
1247,0,1
2211,1131,1
1964,1021,1
924,2825,1
499,2347,1
1784,2047,2
2964,1,1
961,1988,1
1487,113,2
2900,765,1
2119,1292,1
24,1416,1
1882,731,2
233,613,1
412,53,2
1717,435,1
1877,864,2
1517,45,1
2145,1943,2
65,674,1
1473,2619,1
1839,179,2
466,1930,1
1260,1259,2
816,393,1
122,378,2
27,506,1
1666,397,2
1378,172,1
672,1274,2
1849,1062,1
1249,2817,1
393,2853,2
1086,1104,1
736,2416,2
1636,941,1
421,1531,2
898,210,1
651,2606,1
2676,2682,1
676,11,2
1242,228,1
1945,2611,2
1882,974,1
1129,528,1
2377,1736,1
445,1396,1
2607,2044,2
1122,2188,1
1609,1655,2
2049,282,1
1262,2927,2
747,1081,2
1049,1532,1
1347,1181,1
2451,139,1
1091,1480,2
718,2737,1
1522,1374,2
1298,221,1
835,1625,1
1283,2360,2
2104,2398,2
1950,1373,2
1388,2409,2
926,1956,1
943,2823,1
1208,2749,2
1150,2479,1
2720,2323,2
2643,2948,1
1840,1211,1
756,2513,1
2503,1775,1
32,104,2
1010,429,2
597,2402,2
382,76,1
1301,51,1
2692,2737,1
493,1638,1
1894,1443,1
1344,767,2
2108,2837,1
2523,1858,2
2123,637,2
1750,800,2
2868,2193,2
1784,1829,2
2957,2378,2
2904,495,1
954,1110,2
1549,1234,2
2945,1935,1
2863,1760,2
789,973,1
1575,2526,1
1253,341,1
2275,2567,2
1512,2380,2
1835,1676,1
2916,1786,1
1345,2623,1
2031,506,1
1301,1302,1
1132,512,1
1047,2632,1
1913,748,1
2507,2060,2
713,771,2
1662,2142,1
2039,2381,2
199,2334,2
2216,1723,1
2295,2204,1
296,2602,1
247,2799,2
178,2378,2
782,608,2
2803,1077,1
1394,1929,2
2944,2558,2
2061,2854,2
1563,2629,2
1152,540,1
2463,2183,2
2979,498,1
260,712,1
1973,1158,2
2773,1564,1
2214,746,1
1277,282,2
2103,2485,1
2905,320,2
1450,2174,2
1068,1407,2
418,448,2
2412,1698,2
1680,1769,1
2258,231,1
2775,0,2
997,2298,2
1217,1748,1
1404,191,2
319,1750,1
1288,1451,2
1461,1612,1
1982,761,1
2965,612,2
1806,33,2
2962,2729,2
2400,2915,2
629,1568,1
463,182,2
2598,361,1
1719,1477,1
243,2071,2
847,2980,1
284,2541,1
1577,2671,2
1837,2787,1
2156,520,2
2675,787,1
1625,1421,1
1180,937,1
1691,2700,2
1744,1169,1
125,1017,2
2130,2094,2
1830,1139,1
254,1498,1
2931,256,1
2533,497,2
447,2440,1
614,1475,2
2147,1205,1
628,2158,1
2743,828,2
2598,1083,1
2237,2837,1
728,2613,2
1256,1911,2
995,2341,2
1974,2122,2
1486,1862,1
2510,481,2
2620,425,1
123,708,2
1382,2286,1
1136,2982,1
2462,298,1
913,2973,2
99,1866,1
529,291,1
1911,1988,1
1675,1064,1
1177,1412,1
2185,85,2
2604,327,1
1495,1142,2
2813,460,1
1113,981,2
1825,2679,2
277,1233,2
41,200,1
1914,1732,2
1642,2135,1
647,2267,1
689,471,1
1314,2768,2
1740,171,2
337,1989,1
1755,894,1
1235,625,1
103,745,1
189,8,2
4,1586,1
1060,2416,1
457,849,1
1413,2150,1
42,36,2
1043,2855,2
1032,2019,1
386,769,1
916,2325,1
1048,1810,1
2485,479,1
1870,1246,2
449,1865,1
2309,513,2
1834,954,1
2846,768,1
1276,885,2
1829,474,1
2969,2663,2
1536,642,1
2444,244,1
390,2414,2
1785,1851,1
2011,2235,2
834,1594,1
2287,2778,1
288,1797,1
1330,2574,2
1140,607,2
1035,631,1
127,2366,1
1523,1430,2
1109,1790,2
623,1446,1
1134,147,1
2412,1085,2
1651,1947,2
1699,911,2
2459,979,2
744,2254,1
1704,2892,1
1323,348,1
404,2438,1
1986,682,1
2691,2850,2
2766,2531,2
1724,1389,1
2497,1722,1
1098,1881,2
928,2462,1
2073,161,1
1541,2117,1
1292,1146,2
1542,1919,2
2640,1718,2
833,155,2
2953,1868,2
797,2865,1
2872,2168,1
97,2790,1
1912,1068,2
826,387,1
1948,338,1
1713,2542,1
1843,2838,1
1436,176,1
701,2396,2
858,1223,1
655,328,2
1038,2196,1
222,2383,2
248,775,1
2621,1725,1
1694,2399,1
2304,2539,1
673,375,2
2488,934,2
2534,173,2
2169,188,1
542,2601,2
537,518,1
927,2730,1
529,2393,1
2734,2660,1
399,1186,1
1434,296,2
2742,477,2
2181,1768,1
265,379,1
483,1058,2
1514,71,1
1673,640,2
2729,144,1
48,2172,2
2786,2913,2
1969,900,1
363,742,1
1813,2749,1
2887,2115,1
2661,2827,2
2914,1901,2
1537,751,1
668,1664,1
594,2192,2
822,2074,2
1999,2387,1
1266,2634,2
1165,944,1
657,1576,1
2934,1070,1
344,309,2
838,2240,2
502,264,2
1213,1069,1
565,358,1
1619,1503,2
2128,1267,2
659,342,1
652,1720,2
212,1953,1
2308,1827,1
1619,2109,2
2024,681,2
2269,2612,2
2790,915,2
1644,1735,2
1947,874,1
906,304,1
671,2615,1
1297,1334,1
432,2860,1
1534,1001,2
1540,1960,1
1044,337,1
2894,2825,1
2032,788,1
1192,257,2
903,259,2
2249,2256,1
2563,574,1
757,144,2
2608,2377,2
1924,2147,1
2301,1714,2
1827,707,1
2456,309,1
2359,2864,1
1969,1418,1
239,535,2
2371,865,2
269,2550,1
2238,1173,2
914,641,1
749,252,1
2373,115,1
1335,1227,1
2906,99,1
1775,2423,1
2097,1747,1
597,1506,2
1851,1770,1
1212,1641,1
1502,2899,1
1257,1872,1
2579,62,1
2989,698,2
732,2907,2
986,238,2
2289,975,1
1396,1433,1
1029,2718,2
2064,984,1
1866,931,2
510,1278,2
2951,623,1
790,1910,2
298,1932,1
190,2605,1
360,2345,1
2145,2074,1
2662,1915,1
1147,1804,1
1584,1462,1
2125,837,1
1296,1288,2
612,2179,1
1415,381,1
262,2733,1
2009,1616,2
1677,14,1
1440,103,1
1023,2344,1
1807,367,1
2426,2219,1
578,782,1
683,713,1
40,1212,1
2033,1668,2
877,1875,1
723,1889,1
1519,591,1
2140,2783,2
834,1946,1
328,2241,1
1805,909,1
2349,765,1
1443,1245,2
379,1835,2
203,2249,2
93,2624,2
1369,1299,2
1648,652,1
919,1455,1
1453,2389,1
2819,770,1
2404,1710,1
486,501,1
388,1742,1
98,1596,2
827,2215,1
1460,1186,2
1692,192,1
499,1177,1
707,1243,1
2821,1615,1
840,2234,2
23,2617,2
13,2119,1
2009,803,2
2899,1579,2
1089,160,1

1596,1595,1
784,2536,2
1778,2174,2
2152,2118,1
791,1285,1
1758,2432,2
1723,268,1
2213,201,2
1149,238,1
1684,1275,1
2570,2734,1
401,2344,1
2478,421,2
1796,1805,2
1840,2990,1
679,1548,1
862,2756,2
2948,1643,2
1267,1932,1
1699,908,1
2664,12,2
1967,1043,1
1693,1356,1
1986,1208,1
155,2961,1
2448,577,2
2212,1349,2
2738,2281,1
393,1524,1
2834,1235,2
761,987,1
769,1761,2
943,1876,1
2308,2886,1
1099,1684,2
543,870,1
972,747,1
743,652,1
2472,508,1
94,2648,1
1791,1409,2
390,55,1
2261,2981,1
13,2633,2
2316,53,2
2520,428,1
754,2761,1
1728,1790,2
1734,33,1
1379,1806,1
679,1616,1
336,238,1
1663,1371,1
970,1612,1
2422,2976,1
2681,858,2
1506,1472,2
2714,172,2
1458,462,2
813,2737,1
1041,1810,1
2120,308,2
2117,689,2
202,2505,1
2523,2275,2
1868,321,1
2127,2758,2
220,1774,1
217,751,1
639,1769,1
1105,102,1
2350,2188,1
771,1903,1
2830,2721,2
1845,2325,2
851,1144,2
2554,1387,2
2878,925,2
314,864,1
654,1932,2
1965,2777,1
2824,2153,1
493,2148,1
770,486,1
1449,620,2
133,1416,1
294,2314,1
2619,227,1
2965,2328,2
2663,310,1
965,1479,2
2564,2586,1
1471,2660,2
1424,207,1
2725,805,1
2751,843,2
806,763,1
2356,1173,1
2927,2047,1
742,1384,2
422,2509,2
443,441,1
1416,1809,1
2439,2257,2
2959,1119,2
693,2843,1
1746,1227,1
1556,2396,2
515,1531,1
2605,2671,1
1666,748,1
223,2988,2
1082,875,2
1958,1297,1
2537,2796,1
2697,1846,2
2617,2920,2
117,376,2
1262,2042,2
1476,2359,2
167,2538,1
1480,205,1
1792,1569,1
2871,992,1
2735,1156,2
1861,2285,2
718,448,2
2777,1113,1
1868,2585,1
234,2110,1
358,450,1
1243,1132,2
1797,852,2
399,261,1
2161,1134,2
2726,2569,1
236,210,1
