author_institute_type,question_type,collaborator_institute_type,clarity,interest,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143
nat,gpt,same,3.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,random,nat,2.0,2.0,3.148624323215439,6.9767120053194,3.165444829228854,7.0960725361921515,3.238771916048056,7.295026262551786,2.797906385241298,4.487971224881273,2.3123470454910917,4.023788115344695,1.8043434121937156,1.9255902346319713,1.7397607387374217,1.9051320160157232,3.6378455350974033,5.027913366620554,3.6398937271055307,5.117485995363273,3.716937108665976,5.27156872709148,4.30629185512182,19.88647346208697,4.681757016886448,21.82081892374558,5.253565979611679,24.083934737929123,5.5305530358282855,25.923981043723554,5.652135455665309,26.5238031235726,5.756870144947163,27.030885580606284,4.71989423331282,21.81254339652029,5.0203931852027095,23.652505345534575,5.282497025072086,25.027931211327093,3.4660823674869157,19.573344111838903,3.530864747466436,19.965821826032936,3.6401851429879994,20.387515160743497,1.0816587866472291,0.8845419710766841,1.05706733595678,0.8712819541936574,1.1020950600839226,0.9020933520670595,1.43137043389082,1.1881164905832844,1.4435697458424093,1.1979946997304123,1.4416076621129288,1.2085930667345475,1.1421304519108497,0.9346813997083547,1.1400716831792763,0.9498728347754906,1.1260858600511143,0.9526127118184111,4.304961127463112,19.877571632665806,4.489381400815377,20.831667824646345,1.9092496487423758,1.9851050524246927,1.9128881092187868,1.986063396925176,2.4869078819387065,13.641111242244301,2.2936190978822677,14.090458228665927,1.84929626651723,1.9752617173858311,1.8384133713422508,1.9761226031235533,12.910137937917307,13.357433764248551,13.880147550881144,4.08414439918372,4.225101711273239,4.279623221397703,3.0357684031043988,3.109930051952869,3.162672719108389,1.838828570002029,1.878432578503509,1.8928651712465208,28.76966025098324,29.536401889257103,31.217531344776514,3.6321555697569785,3.7225059701884162,3.794348935655746,3.6968071767702635,3.7896680459337144,3.859598771859381,0.9630648237864626,0.9771509579933194,1.0320252845149422,43.066535946719085,47.3067412310629,55.86426337425578,0.9805437382951856,0.9606766743625078,0.9981927277566107,1.3071569393757339,1.3182325011157188,1.3227519224746085,15.03740183735127,16.23773179040922,17.155221019065362,1.0351854192116385,1.0412500831575602,1.0354569296910465,42.330490259528915,43.91217852577219,48.51108356082042,11.972617140321292,13.16008037414594,14.52775604176885,51.52340584196676,52.82428563523476,54.26109503823333,15.631864710814554,15.987372332459463,16.282770230818812,44.64962768156694,46.19581016799341,47.957998630700104,13.150225928204094,14.273063862173712,15.10723028549926,31.6813080058925,32.238769243273296,33.275549292757425,11.82980182768127,12.064416803446653,12.31543859173202,1.2118348,1.0,0.8250954653033739
nat,semnet,nat,3.0,4.0,0.17393669862614672,11.070885828513148,0.11402116880584208,10.90918863040657,0.08076431233689456,10.851115832146828,1.4232124965389261,14.442372266014331,1.0382742490445198,13.109638595078607,1.5382566251654768,1.998635577321346,1.404884308327039,1.9980183384905261,0.3163924995824806,9.593475960150467,0.25922044555761936,9.386368679034952,0.23124154123365917,9.253779310720036,0.17435471562008414,99.96172260682778,0.148345034119348,86.83916008663742,0.09022764346165474,79.34204691234709,0.043768054938065806,43.472147764171254,0.03082602307639672,37.8716551417092,0.018221065966045044,32.612780868262185,0.1399168727113873,89.19906862034075,0.10526186577737384,81.00896925532288,0.0660656921079075,73.69627954637082,0.029099267116907412,34.17594487560653,0.01986961107765691,30.803823194724707,0.01164078186843697,27.569877573569105,5.216477612311999,2.546471982351994,5.951939543708746,2.2474283615635136,5.9189653980317525,2.1976417674255373,1.3492659343738673,1.1410716794538982,1.3990538305488083,1.108704872292656,1.4268415594082906,1.0782938198659506,4.032834147236782,2.1890824157005486,4.247732962738117,2.108647540781448,4.404022759004894,2.074275524622293,0.17422811280439005,99.92700735776323,0.1612969522503941,93.43065434919367,1.2471960301797302,1.999106628008024,1.2159442535877008,1.9989604398638825,0.16860392419923434,85.14498172061333,0.1466702399968815,78.66329578591368,1.2712927092723891,1.9985543616857118,1.2227501238538443,1.9983432010330628,2.1903305858753845,1.5070265728053782,1.0778561489590746,1.341086239165646,0.9711980123142715,0.6957485378410023,1.7395881685817203,1.4910284471670596,1.2751980381199308,5.6474143275290976,5.8835947617091,5.89450399245037,2.521951242578327,1.6356212097870533,1.1579377991714481,0.5548812875515601,0.390964023070595,0.2839187795563014,0.5273103249548167,0.3707124070233113,0.26900683721108676,2.6849864057662236,2.4448510516166664,2.4342112165139853,5.9037457168664815,4.547300973496616,2.7535279880060606,3.8713806745555956,4.084810532689919,4.042503288361653,1.2427098081266073,1.2514587832910324,1.2503477955178197,50.63335089459592,45.93575106882726,41.748315978297576,3.1013099720528188,3.166869584819327,3.227018549569883,1.7138923323277908,1.3913907958411615,0.8331561397441091,60.18178314723435,52.37247650315541,47.86019867351088,0.40774932323738744,0.28809689023884955,0.17174175675115272,26.213208974035656,22.827354311754327,19.645172774026676,1.3235966663913568,0.9685809437620817,0.5997880087029572,53.77584280840838,48.88472382518165,44.4841667851347,0.26597834284731936,0.1814206581959303,0.10641035981797815,20.65536950876205,18.613316566627738,16.654071453133277,2.1606946,1.0,0.5252145649445765
nat,random,same,3.0,3.0,6.928971932717756,0.7956678766940755,7.044103704151393,0.7605289524770623,7.247059640503985,0.7182694173311638,4.528403398078401,1.5283361468514605,3.978149686815266,1.5136745462260763,1.9270846023276402,1.5689074060538135,1.9028417350908398,1.5666171251289298,7.44663370482604,0.8770723991710507,7.54368643432683,0.8344085223863923,7.7197310718552865,0.793791717967825,8.263724489728885,0.2724666904750284,9.135632767517244,0.27569495493874696,10.115326316798429,0.25383107479679523,13.937396748669796,0.2536115627800146,14.500495920598706,0.25176070388261385,15.078573442112269,0.24920761159697344,9.118444991392419,0.2678302948916012,9.915304380077268,0.25911063953327934,10.775166374120856,0.25067288064568566,11.213026581734155,0.2547003267873132,11.596881075991055,0.2509845609809294,12.09364583402842,0.25196660108778085,0.6416211612513525,0.9313429159937201,0.6280182941133601,0.8757026753766728,0.6387206969060332,0.7692901092282595,1.115016184532832,0.8932271351456496,1.1275815056239369,0.9045805159002606,1.1365462959808033,0.9015762167698815,0.6820563459978438,0.8819673753984908,0.6855519280136062,0.8277777494827372,0.691388983791081,0.7720049608324191,8.261166668298879,0.27226884638418,8.687414507486164,0.27387193580976854,1.955599411998798,1.3719432465138188,1.958108975139894,1.3654541172266486,5.411132192269177,0.3108634852423383,5.2826574371290596,0.27311010206315867,1.928757644421704,1.4392466437638574,1.9266297947680888,1.401148389087867,9.853437036737454,9.8189088157672,9.737367114405789,9.479508718368526,9.572576932491614,9.560012744954252,4.624992228134866,4.68108437939093,4.7269468637602845,5.553760245269109,5.747180090745126,5.987701350017457,7.220440908589025,7.044436955472561,6.877657469314706,3.6337289158910564,3.5977809525043494,3.5201891460803685,3.6985428194665144,3.65262050036372,3.5602644400708714,0.6826977363847009,0.6881624552718821,0.7099213843918654,2.274899803897457,2.3130076687989156,2.206361636017409,0.7844367216557105,0.7491327777169213,0.7012644813057105,1.0021386885905939,1.0141195036130601,1.0172551998173207,5.31972204005667,5.7618668037918495,6.24044991581675,0.7795865332857675,0.7539696097195511,0.7289567719602154,2.6783248732854394,2.5858595472295964,2.3438594904085246,4.975161114274198,5.509676878275991,6.101702010589642,2.3626808007588616,2.352930045279236,2.3488940269015957,8.404091178306917,8.740255920610815,9.082978285498479,2.533642144849668,2.3842407307194673,2.2757740533882065,5.497277853890266,5.9833734550429725,6.504050151166303,2.3280576300905818,2.2916293666854353,2.303269401221398,6.776965734240862,7.007455447605685,7.305380348945931,1.9135361,0.9655955558099584,0.250656142207286
nat,random,nat,3.0,3.0,12.769914303816636,1.9469807903662935,12.832811070124178,1.8623457571620872,12.964107029021724,1.8198618399161166,11.458477884066241,3.711673499496404,10.968435656572876,3.1262323542659165,1.9968488333373942,1.8852341852853511,1.9962153513794476,1.8410691226274882,14.685589457177253,1.7179677220527412,14.74258048792363,1.651186466275091,14.884003174498307,1.6231952156597964,102.16856798932838,0.8505035011089672,97.13887227478541,0.8417967690264241,99.4491192716307,0.8504920867154031,81.77711190911269,0.5708218918095397,79.75819190649717,0.5430636522028214,77.9010758768133,0.5110120973184871,99.57258805383627,0.8474330317735046,98.09872548035554,0.8595018160496589,98.79619679696009,0.8696855416282283,65.45471440376456,0.49305275069995935,63.850123723880415,0.48000797287602753,62.77122643462997,0.4656312747374788,1.358945610465833,1.501787277453222,1.2128474487844305,1.398085296724488,1.2098420217961665,1.3948145599933774,1.120761480645102,1.0385552235276654,1.1264705679223563,1.0202546366069425,1.1312718042938517,1.0003987955111286,1.275913364016677,1.4415653185234014,1.2319047541326058,1.435733576517819,1.2213364804365703,1.4493585082906382,102.12850828828468,0.8506343342502994,99.60881181386145,0.8459767917748154,1.9991553573894045,1.653923933435665,1.999106628008024,1.6487829837000219,89.70782541925512,0.6902223146906156,83.5261728809827,0.6777176606752456,1.9986843067027265,1.6287389648255082,1.9985381185585849,1.6220874042670694,20.402410805479903,19.923289625501937,20.068654963952294,9.012064513030209,8.83453888832647,8.959424218136778,4.509519176732529,4.497011315307974,4.576058153696054,4.699493222737415,4.762204768467772,4.870637520532023,32.56212511488089,31.425840950875685,31.172552015706454,3.9491925656375884,3.8771337321549986,3.9089075976231964,4.04911267141879,3.9606256153469475,3.985698301071396,1.4327130187043418,1.3194901679420692,1.34062835157676,15.26664776023745,13.830427738848217,14.189450829372984,1.4266466479401134,1.3007302150867082,1.2972579037393674,1.077526208586072,1.071290515102747,1.0639463468870387,56.91358746026759,56.04097372893198,56.40930660047201,1.3545253543264832,1.3290681210725648,1.3303466267750512,8.360378576423708,7.895567811524277,7.853388126576281,61.51041061368474,58.584206718243585,59.98905739732352,5.317856605777482,5.075417903037304,4.81651926830805,49.31066519638144,48.07470122712831,46.925777383549665,8.016613822973502,7.908819343135261,7.895580029025589,60.0297730237561,59.19750796476638,59.634848911031476,4.506689224873681,4.382741163785895,4.256414392719126,39.55973469120516,38.581657808452285,37.918067915011136,1.9188656,1.0,0.7281192474962493
nat,gpt,soc,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,random,nat,2.0,2.0,19.928334647488033,5.343927506726721,20.450123235143035,5.127462152319858,21.115562979247485,4.840119144413082,9.048720361517377,9.857363825459949,8.914706372748551,10.017635062209763,1.991902801127273,1.9944854583404397,1.991748491419568,1.9947209836837787,24.5086860143567,5.558433888294844,25.020531143158024,5.419150996483348,25.72027511652938,5.197315545374944,56.460221059616785,7.475383537573814,56.80021017148258,7.091597576314905,57.6703850857994,6.295572383480128,68.03917050956653,3.4241613572981424,69.18880091235053,3.021618455628708,70.5241424714158,2.580533799933052,56.924962860217455,7.001395892422992,58.33593846483924,6.515158566486753,60.37724764273448,5.745158699844062,75.89023472477955,6.941319560583645,76.99160561890827,6.340846061448758,78.8182319948166,5.755803370303286,0.6477126503774623,0.9375990146814464,0.5881409664579351,0.8916034452650834,0.5587460940551725,0.8352521651185052,0.8042581566466219,0.4425216703643322,0.8103986698062154,0.42973300149493815,0.8156338599725724,0.4086840834029979,0.6291282444804747,0.8459893971361222,0.6075308298132006,0.8238597574415831,0.5944322172634465,0.7745541719483745,56.4505072706595,7.481929936976152,56.60705947495256,7.305269094417473,1.9970924802442966,1.950149842847745,1.9973361271511991,1.9489965808217398,59.24320386550596,16.017372798927262,56.17217312156429,14.924961318303357,1.9971249664985502,1.9796148754558227,1.9969138058459015,1.9778606177261246,58.473895083648145,58.19645346789403,57.58098188963002,17.28237595519606,17.180608836510206,17.02644616103297,6.244818439657055,6.271209537996544,6.30831671645444,4.907187727156125,5.052442584586509,5.2544707182122385,139.47444977404123,137.8806070102169,135.0361506174141,6.591145870541913,6.506702257291246,6.388145465172144,7.200141300763884,7.058592443122512,6.871604318431542,0.7079272625491709,0.664218879019176,0.6392802429448496,59.03786078700048,52.59320134031569,45.54237450078376,0.7905944600587422,0.737187991626597,0.6942854855243598,0.6221588233650895,0.6188688212820168,0.6110740577844729,36.23060790619781,36.72578545833531,37.42423189379993,0.7352713598166372,0.7131459975160211,0.6819297720915924,73.48239754050749,66.51509202226214,58.13290232642554,33.99177896943007,34.256062237502114,34.787558365282266,31.899966266941277,28.23974011819567,24.322693797503728,41.02684331730331,41.70394103246411,42.482086062747406,66.23235699680559,59.95009100858813,52.15834703787957,34.31860782846192,35.20272220657934,36.444601690873895,63.44629459155719,57.895469694455656,52.61477404161191,45.86678864483588,46.52244363625338,47.611545025855555,1.9729599,1.0,0.7568479177654274
nat,semnet,same,4.0,3.0,0.18799966574911178,5.224022208099335,0.18266656635221637,5.277939068975186,0.18653686351922347,5.358732622109385,0.2991980816587515,4.0998223621888386,0.20156972600498002,3.9743464844378136,0.9012742733231002,1.9076821869746363,0.7489381055640832,1.9026874253831347,0.36397738481251063,8.514908035731482,0.3542728845009147,8.554330975493913,0.358568292890346,8.632673374419719,0.1538335850015691,3.095095780805669,0.16474267735361478,3.632767596899942,0.23715475937100303,3.534150089131313,0.3334342284062587,3.1399391733793447,0.3512622359803665,3.144462236414368,0.3713446665877826,3.092170807456151,0.1825899325292594,3.4119411545085243,0.20688997004127485,3.5116202393747944,0.24024499645350067,3.4248535520745893,0.038581050784214324,2.60847138268188,0.039390632487284756,2.641961093992311,0.04055498199326428,2.6916491752566514,3.471385223354255,1.0330318647312167,3.334172233057425,1.0961905712127167,4.465560416395875,1.002662731768238,7.752798347393192,1.0798352948336913,8.041643190109335,1.0733126741521066,8.346744107191444,1.0471988172173798,3.969402140827748,1.097078689561034,4.211356354497391,1.0657531747360445,4.596908458216421,0.9873685013803891,0.15372188303273931,3.0943451683893084,0.15902729532379378,3.3596974932155255,1.212192091221402,1.8740345491313988,1.2116235817719627,1.8830413631232286,0.026344363156130365,2.102280179859203,0.025287972413255432,2.04832576547369,0.7213572757027182,1.8274898683494547,0.69151052960716,1.8231448318430263,2.4465809608245936,2.4497480412563197,2.602985937962391,3.2807116247101864,3.3110314434706303,3.5574719115443125,2.7208344691459523,2.753047404155296,2.8835150641773817,5.836247769994347,5.969936131006047,6.163297252179362,1.2862493931415404,1.267734272316371,1.3207423086323087,1.2877841204339024,1.2829347366322112,1.3516907529003934,1.2434332297219604,1.239241649921397,1.3079656939323392,1.1256915275216894,1.2269457751806399,1.1666965735049808,2.0840737319027425,2.4285088427891193,3.2543805564302946,2.246351474050357,2.207144850139446,2.7234667894270723,4.407595338815585,4.548679888027174,4.688647138166887,2.037219841114848,2.105827263179171,2.0743875726951635,2.5253838368866344,2.629156271345952,2.7816819395455403,1.5121713275778703,1.5451912247202981,2.1898714879266366,1.863397090834486,2.1909128948305296,2.131847261196745,3.1063199214408748,3.2828612887717843,3.5000908025250714,1.893347486856626,1.8953423958360078,1.8626510264383538,1.7272786428757956,1.903725351603646,2.1811028300185953,2.0569722759924582,2.119081222224976,2.067292373006225,0.3526454433256594,0.35965849782701975,0.3707199632368271,1.5765164784304881,1.596414116791015,1.625938220867057,2.2191114,0.9655955558099584,0.250656142207286
nat,random,same,2.0,3.0,12.488284883275153,4.715905001261676,12.529530274184829,4.705118435212504,12.61481162744287,4.65932187669445,11.628293011494181,4.940811564689113,11.314527072921049,5.240812876129481,1.9970599939900429,1.9415003776527058,1.9966376726847452,1.9515386302170894,13.887271559188852,6.862770151073685,13.910588473962154,6.8729656460441095,14.006473879590079,6.876700097137931,88.36219097203079,8.704254746291314,82.30145713180902,9.724568682931142,82.44243726024543,10.29472836274748,62.721108678730765,5.896705236166642,60.18025203848257,5.61866635353901,57.8112159438771,5.178252630492925,84.45516748596559,9.532590474036253,81.77235221843551,9.951876431438672,80.94722472356639,10.026040629088728,56.00889612278192,3.3738801952737933,54.07322930466913,3.2833660831657974,52.565640317843524,3.130619304424484,1.3735205568848075,2.24609249732328,1.213389080792667,2.361162652823046,1.1976700821440704,2.5111518216160937,1.0045673830630535,1.5678413771135724,1.0036400596476605,1.5431929413911019,1.0025228181529395,1.5077769398741794,1.2647117035876712,2.3697558397332448,1.2125501039684252,2.4303072176019147,1.1949664752993232,2.4851632236064063,88.33380287233503,8.699431199476932,85.30906531350897,9.20194573274645,1.998733036084107,1.958092732012767,1.9986680635755996,1.9607241186073143,85.26616579113154,4.741985368103466,79.19687200383336,5.012076132307227,1.9985868479399653,1.9180859098993739,1.9983919304144433,1.9223822170244216,58.54710947649078,59.82297994515094,61.34247987885455,31.329541361694936,32.29049034606887,33.600347513442394,8.408046613702181,8.597444024940003,8.86182907710131,5.567646032302083,5.659848598217567,5.814931161110726,77.13135066856137,77.51935374018218,77.65954026372322,9.694250733166161,9.9263495606287,10.225704413488582,11.471688509502219,11.71183970233558,12.02226813999449,1.4991679909453808,1.389976639127409,1.4073665304487382,150.06794652224505,151.82533523967243,161.66065501044108,1.8050999631715208,1.7807917317296713,1.847191127556989,1.2836643429517705,1.2709582166394382,1.2529254085451644,53.26806771222204,51.94429233940894,51.48942343469456,1.811597812536754,1.8149407586801491,1.8331738186872362,85.56209916801367,91.21084126125697,95.06084624792416,53.198305079328826,49.63579939638756,49.73039617647898,54.934530967383246,52.511486795832845,48.807364251871135,37.820112725919145,36.27398725280845,34.82411788438663,90.1771511112506,91.57350380386706,91.02302196840694,50.91586584175858,49.34538596750558,48.86094477986754,30.838545166758298,29.978968062236273,28.61752160653174,33.85084009834268,32.67393558472388,31.753203382822957,1.9042317,0.9415900973402282,0.24907036092562065
nat,gpt,nat,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,semnet,soc,3.0,3.0,19.928334647488033,1.9073824355726814,20.450123235143035,1.8794101497724853,21.115562979247485,1.8665985485780758,9.048720361517377,2.490621868943121,8.914706372748551,2.2857246288489246,1.991902801127273,1.76475891138562,1.991748491419568,1.7356268628836424,24.5086860143567,1.5387297411083087,25.020531143158024,1.519767333689768,25.72027511652938,1.5168809392660267,56.460221059616785,0.566353247216098,56.80021017148258,0.5109321732994899,57.6703850857994,0.4400791870785378,68.03917050956653,0.37909349559473476,69.18880091235053,0.3605278614137343,70.5241424714158,0.3443584127517899,56.924962860217455,0.5091683927958989,58.33593846483924,0.4642423378744867,60.37724764273448,0.4283505719460764,75.89023472477955,1.1015216956950682,76.99160561890827,1.0931771989391592,78.8182319948166,1.0803396592094567,0.6477126503774623,0.44763088174101506,0.5881409664579351,0.3726040328151758,0.5587460940551725,0.31107051487027376,0.8042581566466219,0.30872772835784074,0.8103986698062154,0.29740931026084194,0.8156338599725724,0.29055911187643374,0.6291282444804747,0.3876954501048671,0.6075308298132006,0.34050985776878245,0.5944322172634465,0.30767679903331535,56.4505072706595,0.5662413666142676,56.60705947495256,0.538892209605796,1.9970924802442966,1.561208163795694,1.9973361271511991,1.5445508369271252,59.24320386550596,1.227647323075675,56.17217312156429,1.2441682427321672,1.9971249664985502,1.74151499646712,1.9969138058459015,1.7424570978404763,25.045423551583436,25.420285230272217,26.14717705570109,8.88298523505144,8.943082672819939,9.103756243533244,4.477107911019934,4.524552790219407,4.612769942703465,5.8887322461599245,6.020966105584821,6.186996155191642,49.78194696228591,50.53849342496869,52.07687563620925,3.2674122948780373,3.2555526966234183,3.2761374358862603,3.2978123901377647,3.280423422207254,3.2966661483469837,0.6793205115701553,0.6358473368630343,0.6147446537215908,4.812116257828284,4.043863872101959,3.3698402698733667,0.5462474965904351,0.4786297355600438,0.43321506513424984,0.5553939626184258,0.5528346986829139,0.5521162469748095,32.55110302641911,33.29909475592469,34.415002930135216,0.5068350615020732,0.47233189029703004,0.44936531198034907,5.56720524787919,4.792248877411604,4.063662339179925,33.99177896943007,34.256062237502114,34.787558365282266,3.531688042595927,3.369456885837797,3.2457332006941675,41.02684331730331,41.70394103246411,42.482086062747406,4.816671315450633,4.271787113329315,3.8888495431891332,34.31860782846192,35.20272220657934,36.444601690873895,10.06832625901819,9.981319019341008,9.87556790955881,45.86678864483588,46.52244363625338,47.611545025855555,1.9578948,1.0000000000000002,0.83038265371888
nat,gpt,same,4.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nat,random,nat,2.0,2.0,4.9190778683803025,0.6298728958759612,4.971555656197584,0.62246250317475,5.018456585360032,0.6182364619494264,3.824883584448364,0.7843841600242946,3.9971656987025286,0.737821261225776,1.8920725418057485,1.2831014626935977,1.9037757149006327,1.2567632320574358,7.717370444092104,0.6627137454882808,7.776399588769307,0.6546528381997474,7.838018705716363,0.6503403241950061,3.192458809287675,1.246546343118849,3.6563679432371115,1.3513497013062092,3.8301108028985307,1.4387271708399265,4.152264565047157,0.89743424745539,4.247131058019965,0.8628762172410838,4.310482586362722,0.8105907604082366,3.5448780471753523,1.3397860180984205,3.8347905778471993,1.3842287004064673,3.958559392697838,1.3797772703065936,2.8461698904795396,0.672552724263804,2.906192062358345,0.6591830622429687,2.9657708128037155,0.6368634209312612,0.9765403295749076,1.6136442469431262,1.0029988735965403,1.6343180425635961,0.9861933934437667,1.72512463804777,1.3087194506300972,1.1970124363800245,1.3178853872725795,1.180453139600583,1.3248674475548607,1.1602176423016015,1.0446307417114553,1.6708267829041465,1.0580174942531813,1.6837488783156072,1.0357508427634734,1.6811961928494579,3.195978234191869,1.2457908787551015,3.4243827156236337,1.2969576230902935,1.8780790877859805,1.731980280843668,1.8850798755776461,1.7377709556643846,1.9389451282911947,0.8746328567835281,2.0407393737497133,0.9128958041185211,1.8158597893266413,1.6760308294552868,1.8225763223935871,1.68278797034005,2.916373314898144,2.9609420769656327,2.947606611439102,1.4776125771626885,1.506947863530441,1.4697343743925713,1.8259899447563364,1.8572961158716388,1.8534074763482,2.0764496345814476,2.117503065953982,2.105818172369199,4.057884759273943,4.069211792542966,4.099360559573098,1.4971842900275216,1.5136657976946288,1.505820876650645,1.4522796231707074,1.4692259436885595,1.4616020468222963,1.1570237900261067,1.2167876743547528,1.2361583381970618,13.103854692333275,15.078639323856972,16.22685151907829,1.2917242847946013,1.3138744402779066,1.350380994751674,1.2503917441687205,1.246757787959097,1.240340418120005,2.768409650661019,2.955579644604527,3.0214137726382857,1.3535179095684464,1.3660001205341286,1.3533860434121368,12.253446726487866,12.674880204263804,13.285112298332136,1.9220143346539902,2.2051462036600555,2.3103747773333225,8.360623006158209,8.064353751767719,7.640183151643563,2.503768144825163,2.5599822639677283,2.5965334109529232,12.674213430218371,12.737162989851251,12.526529807015224,2.1371165370712046,2.3140978097700144,2.389445129897387,6.147387092549842,6.0187099061141085,5.821676459719063,1.7201774811653798,1.7560765921212156,1.7915262372221004,0.90388024,1.0,0.7086552529423173
